O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI%,TSI%,TSI Fit Factor,TSI%,TSI%,Event,Event Time
-7.0971971,-1.3269222,-8.4241199,-7.4787383,-1.0275218,-8.5062809,-7.3084097,-0.4910329,-7.7995429,3.5187526,-0.868959,2.6495025,-1.8130751,-1.7210302,-3.5337021,-3.0993466,-1.1914527,-4.2905149,62.7200851,62.7200851,62.7200851,99.6168365,62.7200851,62.7200851,,
-7.0900817,-1.3301213,-8.4202042,-7.4826293,-1.0234106,-8.5060606,-7.3099174,-0.4888261,-7.7988443,3.5579243,-0.8855111,2.672122,-1.8153164,-1.7156622,-3.5305753,-3.0993466,-1.1914527,-4.2905149,62.6879654,62.6879654,62.6879654,99.6166992,62.6879654,62.6879654,,
-7.1052122,-1.3169558,-8.4221687,-7.4842706,-1.0225891,-8.5068808,-7.3206916,-0.4840836,-7.8048754,3.5343513,-0.8611277,2.6729321,-1.7949969,-1.7268641,-3.5214572,-3.110374,-1.1873126,-4.2974024,62.7080383,62.7080383,62.7080383,99.6167984,62.7080383,62.7080383,,
-7.1268363,-1.307827,-8.4346638,-7.4925513,-1.0205319,-8.5131054,-7.328083,-0.4804181,-7.8086004,3.4538372,-0.8282552,2.6252906,-1.8170551,-1.7213863,-3.5380383,-3.1158876,-1.1852428,-4.3008451,62.7408371,62.7408371,62.7408371,99.616806,62.7408371,62.7408371,,
-7.1362076,-1.3080845,-8.4442921,-7.501792,-1.013878,-8.5156918,-7.3325639,-0.4771585,-7.8098221,3.4285114,-0.8251878,2.6030328,-1.8244727,-1.7146219,-3.538691,-3.1158876,-1.1852428,-4.3008461,62.7354202,62.7354202,62.7354202,99.6176834,62.7354202,62.7354202,,
-7.1397352,-1.3033502,-8.4430857,-7.5065751,-1.012429,-8.5190258,-7.3404856,-0.4727145,-7.8133001,3.4466672,-0.8245603,2.6218162,-1.8334879,-1.7117141,-3.5447991,-3.1255367,-1.1816205,-4.3068724,62.7204285,62.7204285,62.7204285,99.6169739,62.7204285,62.7204285,,
-7.1323686,-1.3064992,-8.4388685,-7.5107245,-1.0124409,-8.5231876,-7.3503075,-0.4683853,-7.8187919,3.4672256,-0.8342463,2.632688,-1.8305105,-1.7160904,-3.5461974,-3.1393209,-1.1764458,-4.3154821,62.6613846,62.6613846,62.6613846,99.6161957,62.6613846,62.6613846,,
-7.1380897,-1.3035291,-8.441618,-7.5137968,-1.0087202,-8.5225391,-7.3536978,-0.466524,-7.8203225,3.4650681,-0.834497,2.63028,-1.8328924,-1.7125896,-3.5450788,-3.1406994,-1.1759284,-4.3163424,62.6651077,62.6651077,62.6651077,99.6168442,62.6651077,62.6651077,,
-7.1386275,-1.3031873,-8.4418154,-7.5240922,-1.0042347,-8.528348,-7.35887,-0.4635896,-7.8225594,3.4958673,-0.8490086,2.6465678,-1.843099,-1.7079315,-3.5506272,-3.1406994,-1.1759284,-4.3163424,62.6448898,62.6448898,62.6448898,99.6160278,62.6448898,62.6448898,,
-7.1474495,-1.3033613,-8.4508114,-7.5323572,-0.9995288,-8.5319061,-7.3673477,-0.4598743,-7.8273225,3.4857857,-0.8546979,2.630796,-1.8550918,-1.700648,-3.555336,-3.1531053,-1.1712712,-4.3240914,62.6278572,62.6278572,62.6278572,99.6168671,62.6278572,62.6278572,,
-7.1739779,-1.2892761,-8.463254,-7.5352468,-0.9987396,-8.534008,-7.3740997,-0.4555836,-7.8297834,3.4008045,-0.8118146,2.5886989,-1.8497326,-1.7085249,-3.5578542,-3.1544836,-1.1707537,-4.3249521,62.6817017,62.6817017,62.6817017,99.6173401,62.6817017,62.6817017,,
-7.1756377,-1.286375,-8.4620132,-7.5401535,-0.9976577,-8.5378323,-7.3828964,-0.4527457,-7.8357415,3.4144256,-0.8147496,2.5993853,-1.8491371,-1.7094002,-3.5581341,-3.1655109,-1.1666141,-4.3318396,62.662056,62.662056,62.662056,99.6169052,62.662056,62.662056,,
-7.1621103,-1.2867947,-8.448905,-7.5428872,-0.9917585,-8.5346661,-7.3846216,-0.4500472,-7.8347688,3.4710972,-0.8262494,2.644556,-1.8500564,-1.7039115,-3.5535645,-3.1641326,-1.1671315,-4.3309789,62.623394,62.623394,62.623394,99.6164398,62.623394,62.623394,,
-7.1536522,-1.2933499,-8.4470015,-7.5500388,-0.9913562,-8.5414162,-7.3925042,-0.4460301,-7.8386345,3.5047269,-0.8449518,2.6594841,-1.8584578,-1.7018865,-3.5599408,-3.1704366,-1.1639087,-4.3340597,62.5590439,62.5590439,62.5590439,99.6153107,62.5590439,62.5590439,,
-7.1590981,-1.2934835,-8.4525814,-7.5572891,-0.991864,-8.5491753,-7.4015031,-0.4436485,-7.8452516,3.4937272,-0.8492692,2.6441665,-1.8635485,-1.708855,-3.5720005,-3.1840286,-1.1575215,-4.3412647,62.5393753,62.5393753,62.5393753,99.6148071,62.5393753,62.5393753,,
-7.1621103,-1.2867945,-8.448905,-7.562078,-0.9840319,-8.5461321,-7.4075079,-0.4398739,-7.8474817,3.4947159,-0.8370656,2.6573589,-1.8689077,-1.700978,-3.5694821,-3.1860049,-1.154639,-4.3403587,62.5352478,62.5352478,62.5352478,99.6154709,62.5352478,62.5352478,,
-7.1868811,-1.2766469,-8.4635277,-7.563623,-0.9828197,-8.546463,-7.4146233,-0.4360226,-7.8507462,3.4412212,-0.8131334,2.6277966,-1.8631551,-1.7032421,-3.5659935,-3.1938417,-1.155122,-4.3486786,62.5764351,62.5764351,62.5764351,99.616806,62.5764351,62.5764351,,
-7.1932817,-1.273569,-8.4668503,-7.5727148,-0.9806142,-8.5533504,-7.4219208,-0.4330493,-7.8550706,3.4443302,-0.8142815,2.6297579,-1.8746742,-1.6987085,-3.5729795,-3.2048621,-1.150985,-4.3555622,62.5687675,62.5687675,62.5687675,99.616066,62.5687675,62.5687675,,
-7.2009993,-1.2685668,-8.4695663,-7.5786262,-0.9775144,-8.5561619,-7.4279699,-0.4290207,-7.8570914,3.4362149,-0.8091973,2.6267266,-1.8842853,-1.6949257,-3.5788078,-3.2025113,-1.1484423,-4.350668,62.5677681,62.5677681,62.5677681,99.6158295,62.5677681,62.5677681,,
-7.1989417,-1.2747672,-8.4737091,-7.588182,-0.9714295,-8.5596333,-7.4330125,-0.4266618,-7.8597746,3.4442832,-0.8278696,2.616123,-1.8958185,-1.6903864,-3.5858014,-3.2135386,-1.1443026,-4.3575559,62.5281372,62.5281372,62.5281372,99.6163177,62.5281372,62.5281372,,
-7.1978559,-1.2727376,-8.4705935,-7.5926385,-0.9707149,-8.5633745,-7.4374404,-0.4249942,-7.862535,3.4624028,-0.8408445,2.6212668,-1.8977407,-1.6896299,-3.586967,-3.2178657,-1.1439624,-4.3615437,62.5154114,62.5154114,62.5154114,99.6154022,62.5154114,62.5154114,,
-7.1927671,-1.2716142,-8.4643812,-7.5976038,-0.966855,-8.5644798,-7.4423089,-0.4207646,-7.8631735,3.4777446,-0.8360359,2.641418,-1.9073517,-1.685847,-3.5927951,-3.2273221,-1.1391279,-4.3661652,62.483326,62.483326,62.483326,99.6146545,62.483326,62.483326,,
-7.212245,-1.2647071,-8.4769535,-7.605092,-0.9635612,-8.568675,-7.451829,-0.4158994,-7.8678274,3.4373603,-0.8211237,2.6159461,-1.9082094,-1.6887137,-3.5965195,-3.2314467,-1.1375794,-4.368741,62.497509,62.497509,62.497509,99.6153259,62.497509,62.497509,,
-7.2300749,-1.2584095,-8.4884844,-7.6126699,-0.961185,-8.5738773,-7.4603486,-0.4109379,-7.8713865,3.3967366,-0.8092651,2.5871799,-1.9049698,-1.689348,-3.5939145,-3.2410712,-1.1339664,-4.3747525,62.5091362,62.5091362,62.5091362,99.6155167,62.5091362,62.5091362,,
-7.2473574,-1.2497402,-8.4970989,-7.6170807,-0.954446,-8.5715494,-7.4632063,-0.4071612,-7.8704672,3.3521233,-0.7812699,2.5705621,-1.9141639,-1.6799614,-3.5937219,-3.2410712,-1.1339664,-4.3747525,62.54319,62.54319,62.54319,99.6167908,62.54319,62.54319,,
-7.2657709,-1.2443712,-8.5101414,-7.6256471,-0.9524606,-8.5781279,-7.4705582,-0.4056388,-7.876297,3.3060474,-0.7715877,2.5341685,-1.9265268,-1.6783001,-3.604423,-3.2506955,-1.1303533,-4.380764,62.5679245,62.5679245,62.5679245,99.6172104,62.5679245,62.5679245,,
-7.2472811,-1.2448852,-8.4921665,-7.625432,-0.9506396,-8.5760927,-7.4756203,-0.4036162,-7.8793359,3.3638406,-0.7814215,2.582128,-1.9194523,-1.6804438,-3.5994918,-3.2548203,-1.1288049,-4.3833399,62.5145645,62.5145645,62.5145645,99.6162109,62.5145645,62.5145645,,
-7.2556639,-1.2425069,-8.4981718,-7.6361442,-0.9436512,-8.5798168,-7.4795203,-0.4008026,-7.8804235,3.3664422,-0.7886592,2.5774918,-1.9382479,-1.6672781,-3.6051223,-3.2506955,-1.1303533,-4.380764,62.5171318,62.5171318,62.5171318,99.6164017,62.5171318,62.5171318,,
-7.2503052,-1.2585177,-8.5088234,-7.6529021,-0.9370556,-8.5899792,-7.4870925,-0.3970264,-7.8842192,3.3863251,-0.8315409,2.5544932,-1.9651258,-1.6566992,-3.6214213,-3.2548203,-1.1288049,-4.3833399,62.4353256,62.4353256,62.4353256,99.6165619,62.4353256,62.4353256,,
-7.2421064,-1.2588284,-8.5009356,-7.6558557,-0.9364171,-8.5922947,-7.4930544,-0.3940832,-7.8872366,3.4279008,-0.8448054,2.5828044,-1.967901,-1.658811,-3.6263089,-3.2705903,-1.1207354,-4.3910398,62.3957329,62.3957329,62.3957329,99.6155167,62.3957329,62.3957329,,
-7.2541327,-1.2483751,-8.5025072,-7.6570215,-0.9331166,-8.5901585,-7.4993362,-0.389316,-7.888752,3.416513,-0.8280675,2.5881541,-1.9632084,-1.6574539,-3.6202588,-3.2725749,-1.1178404,-4.3901296,62.4135818,62.4135818,62.4135818,99.6159821,62.4135818,62.4135818,,
-7.2716575,-1.2334509,-8.5051088,-7.6542425,-0.9345568,-8.5888195,-7.5061102,-0.3867192,-7.8929291,3.3769412,-0.790434,2.5862155,-1.9517033,-1.6619823,-3.6132817,-3.2697957,-1.1218933,-4.3914042,62.4592171,62.4592171,62.4592171,99.6162796,62.4592171,62.4592171,,
-7.2752218,-1.2349943,-8.5102177,-7.6662927,-0.9279947,-8.5943089,-7.5109725,-0.3838323,-7.8949051,3.3666458,-0.7992011,2.5671535,-1.9536207,-1.6612276,-3.6144447,-3.2725749,-1.1178404,-4.3901296,62.4404182,62.4404182,62.4404182,99.6161957,62.4404182,62.4404182,,
-7.2923532,-1.229243,-8.5215969,-7.6757827,-0.9230469,-8.5988512,-7.5181742,-0.3806034,-7.8988776,3.3296661,-0.782404,2.5469713,-1.9719381,-1.6508135,-3.6223488,-3.2849488,-1.1131949,-4.3978586,62.4583855,62.4583855,62.4583855,99.6168137,62.4583855,62.4583855,,
-7.2934632,-1.2352889,-8.5287533,-7.687645,-0.9204574,-8.6081238,-7.5246215,-0.3769434,-7.9016657,3.3510747,-0.8070425,2.5437415,-1.9900534,-1.646888,-3.6365383,-3.2904484,-1.1111305,-4.4012942,62.4171371,62.4171371,62.4171371,99.61607359999999,62.4171371,62.4171371,,
-7.2975912,-1.2314672,-8.5290585,-7.6906648,-0.9186621,-8.6093483,-7.5281229,-0.3746959,-7.9029174,3.3377175,-0.8010664,2.53636,-1.9900534,-1.646888,-3.6365383,-3.3000731,-1.1075174,-4.4073057,62.4186325,62.4186325,62.4186325,99.6158905,62.4186325,62.4186325,,
-7.3255792,-1.2169719,-8.542551,-7.690589,-0.9190385,-8.6096487,-7.5361595,-0.371209,-7.9074683,3.2769287,-0.7629301,2.5137074,-1.985885,-1.6530148,-3.6384964,-3.3014481,-1.1070012,-4.408164,62.4760323,62.4760323,62.4760323,99.6170197,62.4760323,62.4760323,,
-7.335784,-1.2150669,-8.5508509,-7.6984415,-0.9154302,-8.6138935,-7.5434885,-0.3681624,-7.9117517,3.2494664,-0.7601212,2.4890535,-1.985885,-1.6530148,-3.6384969,-3.3138218,-1.1023558,-4.4158926,62.4718513,62.4718513,62.4718513,99.6174774,62.4718513,62.4718513,,
-7.3230772,-1.2143209,-8.5373983,-7.7051516,-0.9084771,-8.6136513,-7.548368,-0.3640999,-7.9125671,3.3048484,-0.7732399,2.5313175,-1.9977421,-1.6438618,-3.6412005,-3.3138218,-1.1023558,-4.4158926,62.4255753,62.4255753,62.4255753,99.6165161,62.4255753,62.4255753,,
-7.3320694,-1.2101424,-8.5422115,-7.7072945,-0.9084996,-8.6158171,-7.5552354,-0.3611658,-7.916501,3.2855308,-0.761917,2.5233228,-1.9958198,-1.6446184,-3.6400349,-3.3142171,-1.1017792,-4.4157114,62.4265671,62.4265671,62.4265671,99.6167145,62.4265671,62.4265671,,
-7.367373,-1.1983931,-8.5657663,-7.7214785,-0.9017047,-8.6232042,-7.5606947,-0.3583567,-7.9191523,3.1879508,-0.7311217,2.4565377,-2.0226977,-1.6340396,-3.6563344,-3.3246493,-1.0940094,-4.4183741,62.4983635,62.4983635,62.4983635,99.6177292,62.4983635,62.4983635,,
-7.3717947,-1.1977613,-8.5695562,-7.7279854,-0.9003481,-8.6283541,-7.5709219,-0.3535732,-7.9245949,3.2000918,-0.738747,2.4610534,-2.0080843,-1.641073,-3.6487546,-3.3334663,-1.094553,-4.4277339,62.4677505,62.4677505,62.4677505,99.6174774,62.4677505,62.4677505,,
-7.3905535,-1.1895479,-8.580101,-7.7256346,-0.9022152,-8.6278715,-7.5802803,-0.3510007,-7.9313812,3.1433554,-0.7167493,2.4263148,-2.0033205,-1.6480749,-3.6509929,-3.3429012,-1.0897266,-4.4323425,62.4922371,62.4922371,62.4922371,99.6188812,62.4922371,62.4922371,,
-7.3853455,-1.1908987,-8.5762453,-7.7319765,-0.8979193,-8.6299162,-7.5856309,-0.3460545,-7.9317856,3.1693721,-0.7242613,2.4448192,-2.0207801,-1.6347945,-3.6551716,-3.3452735,-1.0862672,-4.4312553,62.4499512,62.4499512,62.4499512,99.6182327,62.4499512,62.4499512,,
-7.3901243,-1.1892769,-8.579401,-7.7420425,-0.8934376,-8.6355009,-7.5918207,-0.3423799,-7.9342995,3.17413,-0.7312554,2.4425836,-2.024282,-1.637902,-3.6617808,-3.3548977,-1.082654,-4.4372663,62.4357605,62.4357605,62.4357605,99.6177216,62.4357605,62.4357605,,
-7.3994417,-1.1832606,-8.5827026,-7.7437844,-0.8940517,-8.6378574,-7.6004624,-0.3391355,-7.9396982,3.1693513,-0.7242537,2.4448063,-2.0224955,-1.640528,-3.6626205,-3.3658795,-1.0785315,-4.4441257,62.4368973,62.4368973,62.4368973,99.6177521,62.4368973,62.4368973,,
-7.394371,-1.178534,-8.5729046,-7.749402,-0.8897614,-8.639185,-7.6045403,-0.3362536,-7.9408941,3.1896825,-0.7097983,2.4795935,-2.0224955,-1.640528,-3.6626205,-3.3727365,-1.0759573,-4.4484091,62.4206238,62.4206238,62.4206238,99.6166153,62.4206238,62.4206238,,
-7.4114189,-1.1778371,-8.5892553,-7.7629256,-0.8849584,-8.6479063,-7.6135573,-0.3318631,-7.9455194,3.1426506,-0.7122996,2.4300604,-2.0512583,-1.6292074,-3.6800625,-3.3727365,-1.0759573,-4.4484091,62.4171257,62.4171257,62.4171257,99.6170197,62.4171257,62.4171257,,
-7.4140863,-1.1757103,-8.589797,-7.7589135,-0.8866242,-8.6455593,-7.6209755,-0.3284983,-7.9495749,3.1581481,-0.7180221,2.4398348,-2.0416706,-1.6329811,-3.6742482,-3.3796108,-1.0733765,-4.4527025,62.3986092,62.3986092,62.3986092,99.6177063,62.3986092,62.3986092,,
-7.3965988,-1.1788598,-8.5754585,-7.759481,-0.8860543,-8.6455564,-7.6245933,-0.3260753,-7.9507689,3.2156258,-0.7308671,2.4844675,-2.0324762,-1.6423674,-3.6744409,-3.3864856,-1.0707958,-4.4569964,62.3421021,62.3421021,62.3421021,99.6164474,62.3421021,62.3421021,,
-7.4200659,-1.1696227,-8.5896893,-7.7712379,-0.8790883,-8.6503477,-7.6311884,-0.323132,-7.9544206,3.1583953,-0.7149712,2.4431329,-2.0530448,-1.6265815,-3.6792233,-3.3864856,-1.0707958,-4.4569964,62.3829842,62.3829842,62.3829842,99.6172791,62.3829842,62.3829842,,
-7.4241343,-1.1740019,-8.5981359,-7.7836723,-0.8732414,-8.6569347,-7.636445,-0.3185159,-7.9550605,3.1555171,-0.7243822,2.4308436,-2.0766501,-1.6166499,-3.6928971,-3.3959241,-1.0629709,-4.4586096,62.3509026,62.3509026,62.3509026,99.617157,62.3509026,62.3509026,,
-7.4340692,-1.1634508,-8.5975208,-7.7864885,-0.8698955,-8.6564054,-7.6377883,-0.3171301,-7.955018,3.1371975,-0.7008702,2.4360363,-2.0626321,-1.6228081,-3.6850371,-3.4041524,-1.0598819,-4.4637494,62.3883362,62.3883362,62.3883362,99.6169891,62.3883362,62.3883362,,
-7.4464302,-1.1547348,-8.6011658,-7.7854667,-0.8724505,-8.657938,-7.6497612,-0.3126372,-7.9624987,3.1091077,-0.6800454,2.4287715,-2.049603,-1.6337038,-3.682904,-3.4074693,-1.0624901,-4.4696741,62.3899155,62.3899155,62.3899155,99.6171951,62.3899155,62.3899155,,
-7.4530325,-1.1535839,-8.606617,-7.7957816,-0.8659781,-8.6617794,-7.6561952,-0.3091604,-7.9654555,3.0959764,-0.6845908,2.4110947,-2.0660028,-1.624045,-3.6896446,-3.4179015,-1.0547202,-4.4723363,62.3778877,62.3778877,62.3778877,99.6174927,62.3778877,62.3778877,,
-7.460402,-1.1477051,-8.6081066,-7.7992792,-0.8634815,-8.6627827,-7.6598177,-0.3067372,-7.9666548,3.0864923,-0.6706505,2.4155505,-2.0670626,-1.6204233,-3.687083,-3.4192729,-1.0542054,-4.4731932,62.3896904,62.3896904,62.3896904,99.617424,62.3896904,62.3896904,,
-7.4719796,-1.1468737,-8.6188526,-7.8064818,-0.8603002,-8.6668034,-7.6710753,-0.3009796,-7.9721565,3.0743093,-0.67659,2.397428,-2.0824027,-1.6143858,-3.6963856,-3.4316154,-1.0495719,-4.4809027,62.3667488,62.3667488,62.3667488,99.6182098,62.3667488,62.3667488,,
-7.4639311,-1.152422,-8.6163521,-7.8142648,-0.8575834,-8.6718693,-7.6757774,-0.2992776,-7.9751563,3.1092935,-0.7041646,2.4048376,-2.0911593,-1.6179889,-3.7087455,-3.4316154,-1.0495719,-4.4809027,62.321003,62.321003,62.321003,99.6174927,62.321003,62.321003,,
-7.4505296,-1.1595155,-8.6100445,-7.8259025,-0.854721,-8.680644,-7.683599,-0.29358,-7.9772797,3.1767282,-0.7384883,2.4379487,-2.1117735,-1.6124389,-3.7238095,-3.4425869,-1.0454531,-4.4877548,62.2405701,62.2405701,62.2405701,99.6154251,62.2405701,62.2405701,,
-7.4646745,-1.1504295,-8.6151037,-7.8241806,-0.8554009,-8.6796017,-7.6901131,-0.2918974,-7.98211,3.1257284,-0.7112877,2.4141495,-2.092134,-1.6227324,-3.7144637,-3.4522045,-1.0418427,-4.493762,62.2687187,62.2687187,62.2687187,99.6162567,62.2687187,62.2687187,,
-7.4750495,-1.1473129,-8.6223631,-7.8363404,-0.8486351,-8.6849966,-7.6928163,-0.2894703,-7.9823866,3.1088126,-0.7102784,2.3982432,-2.1123691,-1.6115637,-3.7235298,-3.4467044,-1.0439074,-4.4903269,62.2809448,62.2809448,62.2809448,99.6161041,62.2809448,62.2809448,,
-7.4999528,-1.1345377,-8.634491,-7.84131,-0.8450333,-8.6863642,-7.7023711,-0.2844752,-7.9869452,3.0416145,-0.6728963,2.368427,-2.1123691,-1.6115637,-3.7235298,-3.4590793,-1.0392619,-4.4980555,62.3196716,62.3196716,62.3196716,99.6171341,62.3196716,62.3196716,,
-7.4993095,-1.1323326,-8.6316423,-7.8411193,-0.8437225,-8.6848621,-7.7095118,-0.2797884,-7.9893999,3.051168,-0.673282,2.3775954,-2.1148772,-1.6099355,-3.7244103,-3.4606671,-1.0369461,-4.4973273,62.291481,62.291481,62.291481,99.6172638,62.291481,62.291481,,
-7.4871054,-1.1417174,-8.6288242,-7.8570299,-0.8359011,-8.6929522,-7.7167101,-0.2755662,-7.9923754,3.0840569,-0.7011371,2.3826289,-2.1372492,-1.601771,-3.7386181,-3.4722157,-1.0334706,-4.5054007,62.2137642,62.2137642,62.2137642,99.6162415,62.2137642,62.2137642,,
-7.4978395,-1.1335927,-8.6314325,-7.8602281,-0.834902,-8.6951513,-7.7190919,-0.2760805,-7.9952712,3.084537,-0.6950303,2.3892162,-2.1314967,-1.6040351,-3.7351298,-3.4755359,-1.033084,-4.5083342,62.2504387,62.2504387,62.2504387,99.6161499,62.2504387,62.2504387,,
-7.5038924,-1.1327995,-8.6366911,-7.8650193,-0.8325893,-8.6976309,-7.725337,-0.2711485,-7.9965868,3.075949,-0.6960485,2.3796096,-2.1410842,-1.6002617,-3.7409434,-3.4810214,-1.0310247,-4.5117607,62.2319641,62.2319641,62.2319641,99.6162262,62.2319641,62.2319641,,
-7.5337386,-1.1127394,-8.6464767,-7.8657522,-0.8317811,-8.6975546,-7.7305946,-0.2688188,-7.9995141,3.0042567,-0.6486454,2.35532,-2.1195512,-1.6113005,-3.7304485,-3.47965,-1.0315396,-4.5109038,62.3177071,62.3177071,62.3177071,99.616806,62.3177071,62.3177071,,
-7.5175352,-1.1217349,-8.6392689,-7.875289,-0.8272544,-8.7025642,-7.7355127,-0.2660334,-8.001646,3.0602312,-0.6797742,2.3801658,-2.1444457,-1.6015022,-3.7455451,-3.4869037,-1.0283864,-4.5150046,62.2440109,62.2440109,62.2440109,99.6157379,62.2440109,62.2440109,,
-7.5103445,-1.134995,-8.645339,-7.8923311,-0.8180434,-8.7103958,-7.7414322,-0.26234,-8.0038719,3.0951743,-0.7208995,2.3739834,-2.1773386,-1.5840698,-3.7610061,-3.4945908,-1.021631,-4.5159359,62.1701241,62.1701241,62.1701241,99.6158371,62.1701241,62.1701241,,
-7.5082879,-1.1321747,-8.6404629,-7.8915009,-0.8176773,-8.7091999,-7.7473998,-0.259333,-8.0068321,3.1033201,-0.7124256,2.3906038,-2.1757545,-1.5802071,-3.7555592,-3.5041909,-1.0180272,-4.5219321,62.1494064,62.1494064,62.1494064,99.6157379,62.1494064,62.1494064,,
-7.5370789,-1.1132312,-8.6503096,-7.8927245,-0.8169354,-8.7096806,-7.756196,-0.2556205,-8.0119171,3.0454214,-0.6784915,2.3666387,-2.1703954,-1.5880845,-3.7580769,-3.5049484,-1.0198925,-4.5245557,62.2173767,62.2173767,62.2173767,99.6164322,62.2173767,62.2173767,,
-7.5489326,-1.1092831,-8.6582155,-7.9000344,-0.8119796,-8.7120361,-7.7602491,-0.2510389,-8.0113888,3.0204186,-0.6724012,2.3477261,-2.1739681,-1.5828328,-3.7563987,-3.5041909,-1.0180272,-4.5219321,62.2239189,62.2239189,62.2239189,99.616684,62.2239189,62.2239189,,
-7.5553846,-1.108333,-8.6637173,-7.9080229,-0.8094417,-8.7174864,-7.764071,-0.2498348,-8.0140057,3.0092292,-0.6661747,2.3427634,-2.1805782,-1.5834355,-3.7636113,-3.5110478,-1.015453,-4.5262156,62.2249947,62.2249947,62.2249947,99.6164398,62.2249947,62.2249947,,
-7.5438881,-1.1211789,-8.6650667,-7.9177437,-0.8051828,-8.7229471,-7.773829,-0.2466407,-8.0205698,3.059629,-0.7130002,2.3463368,-2.1966262,-1.5784012,-3.7746246,-3.5261121,-1.0097978,-4.5356245,62.1370621,62.1370621,62.1370621,99.6167145,62.1370621,62.1370621,,
-7.5520983,-1.1158595,-8.6679583,-7.9204345,-0.8043835,-8.7248392,-7.7816215,-0.2421287,-8.0238504,3.0472407,-0.7084188,2.3385305,-2.1891015,-1.5832855,-3.7719841,-3.5315833,-1.0077437,-4.5390425,62.1320305,62.1320305,62.1320305,99.6166458,62.1320305,62.1320305,,
-7.5611329,-1.1142393,-8.6753712,-7.923707,-0.8043084,-8.7280369,-7.7886686,-0.2400173,-8.0287876,3.0160544,-0.700045,2.3157179,-2.1944971,-1.5856481,-3.7797425,-3.5403533,-1.0083209,-4.5483885,62.1288643,62.1288643,62.1288643,99.6171188,62.1288643,62.1288643,,
-7.5704947,-1.1099174,-8.6804123,-7.9309525,-0.8002439,-8.7312174,-7.7929664,-0.2369794,-8.0300465,3.0070214,-0.6935818,2.3131487,-2.2021482,-1.5826366,-3.7843823,-3.5445035,-1.0037532,-4.5479717,62.1365662,62.1365662,62.1365662,99.6170807,62.1365662,62.1365662,,
-7.5829506,-1.1073244,-8.6902752,-7.9393516,-0.7965916,-8.7359638,-7.799531,-0.2342234,-8.0338535,2.9820743,-0.6875049,2.2942781,-2.2078865,-1.5803778,-3.7878621,-3.5452976,-1.0025952,-4.5476074,62.1410599,62.1410599,62.1410599,99.6175308,62.1410599,62.1410599,,
-7.591054,-1.1066222,-8.6976767,-7.9501276,-0.7936494,-8.7437992,-7.8056002,-0.2304805,-8.0361814,2.9718044,-0.6962562,2.2752571,-2.221276,-1.5751078,-3.7959819,-3.5494118,-1.0010508,-4.5501776,62.1305466,62.1305466,62.1305466,99.6168671,62.1305466,62.1305466,,
-7.5935555,-1.1110131,-8.7045689,-7.9541841,-0.7905806,-8.7447853,-7.8115869,-0.2268788,-8.0385647,2.9750724,-0.7214992,2.2532821,-2.232753,-1.5705907,-3.8029416,-3.5590119,-0.9974469,-4.5561738,62.0973625,62.0973625,62.0973625,99.6178207,62.0973625,62.0973625,,
-7.6185598,-1.1024947,-8.721056,-7.9609427,-0.7872275,-8.7481918,-7.8213515,-0.2232719,-8.0447235,2.9098892,-0.7005683,2.2090297,-2.2404041,-1.5675794,-3.8075814,-3.5726905,-0.9923118,-4.5647168,62.1295357,62.1295357,62.1295357,99.6192169,62.1295357,62.1295357,,
-7.6247454,-1.0983447,-8.7230902,-7.9689941,-0.7830188,-8.7520351,-7.8261757,-0.2209864,-8.0472622,2.9182339,-0.7026058,2.2153368,-2.2557065,-1.5615566,-3.8168609,-3.5726905,-0.9923118,-4.5647168,62.1323738,62.1323738,62.1323738,99.6189194,62.1323738,62.1323738,,
-7.6407723,-1.0998764,-8.7406483,-7.9840569,-0.7763979,-8.7604752,-7.8324556,-0.2180944,-8.0506496,2.8779809,-0.7148811,2.1628087,-2.2690959,-1.5562867,-3.8249805,-3.575217,-0.9930832,-4.5680151,62.1328545,62.1328545,62.1328545,99.6196289,62.1328545,62.1328545,,
-7.625258,-1.1078955,-8.7331524,-7.987896,-0.7760125,-8.7639294,-7.8375678,-0.2157669,-8.0534353,2.9295704,-0.7328871,2.1963916,-2.2786601,-1.5525224,-3.8307805,-3.5848165,-0.9894794,-4.5740113,62.0640182,62.0640182,62.0640182,99.6186371,62.0640182,62.0640182,,
-7.662169,-1.0912532,-8.7534237,-7.990396,-0.7736426,-8.76406,-7.8428969,-0.2125304,-8.0555267,2.8311925,-0.6902975,2.1406035,-2.2710042,-1.5555357,-3.8261375,-3.5873756,-0.9872289,-4.5743189,62.1504707,62.1504707,62.1504707,99.6203308,62.1504707,62.1504707,,
-7.6755209,-1.0881845,-8.7637053,-8.0078325,-0.7672134,-8.7750664,-7.8521323,-0.2093003,-8.061533,2.8036158,-0.6905526,2.1127715,-2.2941682,-1.5502636,-3.8440304,-3.5961139,-0.9878181,-4.5836458,62.1499214,62.1499214,62.1499214,99.6198578,62.1499214,62.1499214,,
