t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e,SV e,CO e,CI e
978.0,30.3,2.988,90.545,3109,3482.87368,3640.0972047,1.05,478.6,150.0,25.4,24.3,43.27,12.4,16.02,5.02,14.67,6.32,20.75,0.12,113,36,104,45,338,4.2,88,EXERCISE,18.5,66,643,755,25326,1055.2,17.59,159,314.6,0,0,25326,0,0.0,100.0,1.05,0,0.92,1.06,1.98,0.46,0.2,1.957,2,0,0,,100,54.6,338,3.25,45.76,,,
980.0,33.52,3.097,103.81,3163,4071.8666113,4110.7144678,1.01,495.5,153.2,24.9,24.7,50.58,14.5,16.0,4.95,14.66,6.24,20.79,0.12,113,35,104,44,339,4.21,86,EXERCISE,18.5,66,643,755,29379,1224.1,20.4,160,365.0,0,0,29379,0,0.0,100.0,1.01,0,0.88,0.91,1.79,0.49,0.2,2.016,2,0,0,,117,48.0,339,3.52,45.25,,,
982.0,37.04,2.995,110.926,3162,4187.9280947,4251.1177918,1.02,483.8,143.8,25.9,25.5,52.02,14.9,16.15,4.8,14.89,6.05,20.77,0.13,114,34,105,43,340,4.22,85,EXERCISE,18.5,66,643,755,30253,1260.5,21.01,160,375.8,0,0,30253,0,0.0,100.0,1.02,0,0.84,0.78,1.62,0.52,0.2,2.045,2,0,0,,120,44.4,339,3.57,44.04,,,
983.0,41.96,2.981,125.077,3043,4368.7221441,4524.0191788,1.04,491.3,135.0,28.0,27.0,54.27,15.5,16.48,4.53,15.18,5.83,20.77,0.12,117,32,107,41,341,4.24,86,EXERCISE,18.5,66,643,755,31701,1320.9,22.01,161,393.8,0,0,31701,0,0.0,100.0,1.04,0,0.68,0.75,1.43,0.48,0.22,2.097,1,0,0,,126,37.3,340,4.38,42.64,,,
985.0,40.0,2.946,117.84,3059,4014.9703265,4180.3344986,1.04,487.9,131.8,28.7,27.5,49.88,14.3,16.56,4.47,15.27,5.83,20.75,0.15,117,32,108,41,342,4.25,85,EXERCISE,18.5,66,643,755,29170,1215.4,20.26,161,362.4,0,0,29170,0,0.0,100.0,1.04,0,0.69,0.81,1.5,0.46,0.23,2.071,2,0,0,,115,40.9,341,4.27,42.64,,,
986.0,37.5,3.146,117.975,3066,4147.8324552,4278.97409,1.03,517.4,143.8,27.8,27.0,51.53,14.7,16.45,4.57,15.1,5.99,20.76,0.15,116,32,107,42,342,4.25,85,EXERCISE,18.5,66,643,755,30072,1253.0,20.88,162,373.6,0,0,30072,0,0.0,100.0,1.03,0,0.75,0.85,1.6,0.47,0.24,2.072,1,0,0,,119,40.9,342,4.19,43.66,,,
988.0,31.75,3.156,100.19,3314,3760.8140386,3852.3719272,1.02,511.0,151.7,26.0,25.4,46.72,13.3,16.19,4.81,14.78,6.23,20.79,0.12,115,34,105,44,343,4.26,86,EXERCISE,18.5,66,643,755,27223,1134.3,18.9,162,338.2,0,0,27223,0,0.0,100.0,1.02,0,0.88,1.01,1.89,0.47,0.22,2.001,2,0,0,,108,49.8,343,3.59,45.19,,,
990.0,35.09,2.82,98.947,3058,3740.6798683,3774.8193577,1.01,455.8,134.8,25.8,25.6,46.47,13.3,16.16,4.78,14.79,6.19,20.78,0.13,114,34,105,44,344,4.27,87,EXERCISE,18.5,66,643,755,26987,1124.5,18.74,163,335.2,0,0,26987,0,0.0,100.0,1.01,0,0.82,0.89,1.71,0.48,0.22,1.995,2,0,0,,108,50.4,343,3.44,44.94,,,
992.0,37.04,3.197,118.407,3157,4409.3985717,4502.627383,1.02,518.9,151.7,26.3,25.7,54.78,15.7,16.23,4.75,14.92,6.08,20.79,0.11,115,34,106,43,345,4.29,86,EXERCISE,18.5,66,643,755,31895,1329.0,22.15,164,396.2,0,0,31895,0,0.0,100.0,1.02,0,0.78,0.84,1.62,0.48,0.22,2.073,2,0,0,,127,40.7,345,4.1,44.24,,,
993.0,41.38,2.981,123.352,3147,4256.3779986,4431.0923119,1.04,493.0,134.1,28.3,27.2,52.87,15.1,16.54,4.5,15.28,5.79,20.78,0.12,117,32,108,41,346,4.3,86,EXERCISE,18.5,66,643,755,30923,1288.4,21.47,164,384.1,0,0,30923,0,0.0,100.0,1.04,0,0.69,0.76,1.45,0.48,0.23,2.091,1,0,0,,122,38.2,346,4.32,42.39,,,
994.0,45.11,2.782,125.504,2831,4189.3114787,4424.0580317,1.06,462.2,123.7,29.2,27.7,52.04,14.9,16.61,4.45,15.37,5.76,20.73,0.15,118,31,109,41,346,4.3,87,EXERCISE,18.5,66,643,755,30535,1272.3,21.2,164,379.3,0,0,30535,0,0.0,100.0,1.06,0,0.62,0.71,1.33,0.47,0.23,2.099,1,0,0,,120,37.1,346,4.49,42.2,,,
996.0,42.86,2.862,122.657,2938,4102.6750633,4331.2346395,1.06,476.4,126.9,29.2,27.6,50.96,14.6,16.65,4.43,15.43,5.64,20.77,0.13,118,31,109,40,347,4.31,87,EXERCISE,18.5,66,643,755,29901,1245.9,20.76,165,371.4,0,0,29901,0,0.0,100.0,1.06,0,0.67,0.73,1.4,0.48,0.22,2.089,2,0,0,,118,38.5,346,4.27,41.43,,,
997.0,40.54,3.037,123.122,3088,4174.1340581,4412.2882038,1.06,504.4,136.3,28.8,27.3,51.85,14.8,16.61,4.49,15.41,5.68,20.79,0.12,118,32,109,40,348,4.32,87,EXERCISE,18.5,66,643,755,30431,1268.0,21.13,166,378.0,0,0,30431,0,0.0,100.0,1.06,0,0.69,0.79,1.48,0.47,0.21,2.09,1,0,0,,120,38.3,348,4.4,41.69,,,
999.0,40.82,2.981,121.673,3106,4096.6855828,4324.1647954,1.06,495.4,133.3,29.0,27.5,50.89,14.5,16.62,4.47,15.41,5.75,20.77,0.14,118,32,109,41,348,4.32,85,EXERCISE,18.5,66,643,755,29856,1244.0,20.73,166,370.9,0,0,29856,0,0.0,100.0,1.06,0,0.72,0.75,1.47,0.49,0.23,2.085,2,0,0,,118,39.0,348,4.14,42.13,,,
1000.0,41.67,2.887,120.292,3033,4041.5752825,4310.2419329,1.07,478.9,130.7,29.0,27.2,50.21,14.3,16.59,4.53,15.4,5.78,20.74,0.16,117,32,109,41,350,4.35,86,EXERCISE,18.5,66,643,755,29525,1230.2,20.5,167,366.8,0,0,29525,0,0.0,100.0,1.07,0,0.71,0.73,1.44,0.49,0.22,2.08,1,0,0,,116,39.7,349,4.07,42.32,,,
1002.0,38.46,3.155,121.346,3111,4146.8859582,4430.8912138,1.07,522.0,144.2,28.6,26.8,51.51,14.7,16.55,4.57,15.29,5.89,20.77,0.12,117,32,108,42,350,4.35,85,EXERCISE,18.5,66,643,755,30307,1262.8,21.05,167,376.5,0,0,30307,0,0.0,100.0,1.07,0,0.76,0.8,1.56,0.49,0.23,2.084,2,0,0,,119,39.2,350,4.15,43.02,,,
1003.0,45.8,2.816,128.977,3057,4120.4781286,4417.658985,1.07,473.3,121.5,30.5,28.5,51.19,14.6,16.81,4.31,15.65,5.5,20.76,0.14,119,31,111,39,351,4.36,88,EXERCISE,18.5,66,643,755,30138,1255.8,20.93,168,374.4,0,0,30138,0,0.0,100.0,1.07,0,0.67,0.64,1.31,0.51,0.22,2.111,1,0,0,,118,35.4,350,4.2,40.54,,,
1004.0,50.0,2.855,142.75,2855,4393.2377527,4807.5551733,1.09,483.5,120.9,31.7,29.0,54.57,15.6,16.94,4.23,15.7,5.47,20.76,0.13,120,30,111,39,351,4.36,88,EXERCISE,18.5,66,643,755,32288,1345.3,22.42,168,401.1,0,0,32288,0,0.0,100.0,1.09,0,0.56,0.64,1.2,0.47,0.23,2.155,1,0,0,,126,28.5,351,5.1,40.35,,,
1005.0,47.24,2.923,138.094,2990,4227.0462014,4663.2312107,1.1,496.0,124.1,31.9,28.9,52.51,15.0,16.97,4.25,15.84,5.38,20.78,0.13,120,30,112,38,352,4.37,88,EXERCISE,18.5,66,643,755,31126,1296.9,21.62,168,386.7,0,0,31126,0,0.0,100.0,1.1,0,0.6,0.67,1.27,0.47,0.22,2.14,1,0,0,,122,30.8,352,4.87,39.78,,,
1007.0,44.78,2.992,133.97,3067,4123.4806622,4563.4514713,1.11,506.4,128.7,31.7,28.7,51.22,14.6,16.93,4.3,15.76,5.56,20.76,0.15,120,30,112,39,352,4.37,87,EXERCISE,18.5,66,643,755,30386,1266.1,21.1,169,377.5,0,0,30386,0,0.0,100.0,1.11,0,0.62,0.72,1.34,0.46,0.23,2.127,2,0,0,,119,32.9,352,4.83,40.92,,,
1008.0,44.44,2.901,128.933,2994,4072.0692782,4464.4808672,1.1,489.2,126.2,30.9,28.2,50.58,14.5,16.86,4.35,15.66,5.63,20.79,0.13,119,31,111,40,354,4.4,87,EXERCISE,18.5,66,643,755,29940,1247.5,20.79,169,371.9,0,0,29940,0,0.0,100.0,1.1,0,0.63,0.72,1.35,0.47,0.23,2.11,1,0,0,,117,35.4,353,4.6,41.37,,,
1010.0,40.27,3.076,123.866,3088,4084.5767167,4473.3881817,1.1,512.8,139.7,29.6,27.1,50.74,14.5,16.67,4.54,15.5,5.74,20.77,0.14,118,32,110,41,354,4.4,87,EXERCISE,18.5,66,643,755,30025,1251.0,20.85,170,373.0,0,0,30025,0,0.0,100.0,1.1,0,0.69,0.8,1.49,0.46,0.21,2.093,2,0,0,,117,37.9,354,4.46,42.07,,,
1011.0,41.1,2.959,121.603,3055,4108.7850588,4452.9271312,1.08,490.3,136.5,28.9,26.7,51.04,14.6,16.57,4.61,15.3,5.95,20.76,0.15,117,33,108,42,355,4.41,87,EXERCISE,18.5,66,643,755,30128,1255.3,20.92,170,374.3,0,0,30128,0,0.0,100.0,1.08,0,0.66,0.8,1.46,0.45,0.22,2.085,1,0,0,,118,39.0,355,4.48,43.41,,,
1013.0,37.74,2.942,111.019,3102,3903.3037972,4182.0443972,1.07,483.1,138.9,27.8,25.9,48.49,13.9,16.42,4.72,15.17,5.98,20.77,0.13,116,33,107,42,355,4.41,87,EXERCISE,18.5,66,643,755,28545,1189.4,19.82,171,354.6,0,0,28545,0,0.0,100.0,1.07,0,0.83,0.76,1.59,0.52,0.21,2.045,2,0,0,,112,44.4,355,3.54,43.6,,,
1014.0,45.8,2.762,126.504,3015,4132.9434378,4359.3634506,1.05,462.7,119.6,29.8,28.3,51.34,14.7,16.75,4.33,15.5,5.63,20.78,0.13,119,31,110,40,357,4.43,87,EXERCISE,18.5,66,643,755,30116,1254.8,20.91,171,374.1,0,0,30116,0,0.0,100.0,1.05,0,0.69,0.62,1.31,0.53,0.23,2.102,1,0,0,,119,36.6,356,4.0,41.37,,,
1015.0,51.72,2.789,144.259,2779,4519.1942865,4820.7283271,1.07,471.3,117.5,31.1,29.2,56.14,16.0,16.9,4.21,15.69,5.46,20.77,0.14,120,30,111,39,357,4.43,90,EXERCISE,18.5,66,643,755,33016,1375.7,22.93,172,410.1,0,0,33016,0,0.0,100.0,1.07,0,0.53,0.63,1.16,0.46,0.23,2.159,1,0,0,,130,27.7,357,5.26,40.29,,,
1017.0,43.48,3.101,134.826,2948,4452.9984316,4754.3033204,1.07,518.1,137.0,29.6,27.7,55.32,15.8,16.71,4.42,15.46,5.73,20.79,0.12,118,31,109,41,357,4.43,86,EXERCISE,18.5,66,643,755,32539,1355.8,22.6,173,404.2,0,0,32539,0,0.0,100.0,1.07,0,0.61,0.77,1.38,0.44,0.23,2.13,2,0,0,,128,32.4,357,5.08,42.01,,,
1018.0,34.68,2.881,99.919,3246,3555.4428873,3788.2094976,1.07,472.3,136.3,27.4,25.7,44.17,12.6,16.39,4.73,15.17,5.98,20.79,0.11,116,33,107,42,359,4.46,87,EXERCISE,18.5,66,643,755,25968,1082.0,18.03,173,322.6,0,0,25968,0,0.0,100.0,1.07,0,0.82,0.91,1.73,0.47,0.21,2.0,1,0,0,,102,49.9,358,3.51,43.6,,,
1020.0,41.38,3.077,127.324,2937,4490.4723388,4675.0078881,1.04,506.3,141.4,27.7,26.6,55.78,15.9,16.45,4.6,15.13,5.99,20.79,0.12,116,33,107,42,359,4.46,87,EXERCISE,18.5,66,643,755,32624,1359.3,22.66,174,405.3,0,0,32624,0,0.0,100.0,1.04,0,0.64,0.81,1.45,0.44,0.23,2.105,2,0,0,,129,36.2,359,4.81,43.66,,,
1021.0,41.38,2.939,121.614,3240,4160.1561704,4389.4273831,1.06,485.6,133.7,28.5,27.0,51.68,14.8,16.52,4.55,15.3,5.8,20.74,0.15,117,32,108,41,360,4.47,87,EXERCISE,18.5,66,643,755,30316,1263.2,21.05,174,376.6,0,0,30316,0,0.0,100.0,1.06,0,0.75,0.7,1.45,0.52,0.22,2.085,1,0,0,,120,39.0,360,3.92,42.45,,,
1023.0,42.55,3.085,131.277,3146,4370.8720525,4614.8111177,1.06,514.1,136.5,29.4,27.8,54.3,15.5,16.66,4.42,15.42,5.74,20.77,0.14,118,31,109,41,360,4.47,86,EXERCISE,18.5,66,643,755,31857,1327.4,22.12,175,395.7,0,0,31857,0,0.0,100.0,1.06,0,0.68,0.73,1.41,0.48,0.23,2.118,2,0,0,,126,34.2,360,4.54,42.07,,,
1024.0,38.22,2.969,113.465,3113,3951.4116826,4164.9163596,1.05,490.4,136.1,28.0,26.6,49.09,14.0,16.52,4.58,15.25,5.94,20.81,0.11,117,32,108,42,362,4.5,86,EXERCISE,18.5,66,643,755,28788,1199.5,19.99,175,357.6,0,0,28788,0,0.0,100.0,1.05,0,0.8,0.77,1.57,0.51,0.23,2.055,1,0,0,,114,43.1,361,3.71,43.34,,,
1026.0,38.96,3.154,122.883,3183,4327.0437968,4581.5940899,1.06,519.0,146.8,27.8,26.2,53.75,15.4,16.46,4.65,15.29,5.86,20.8,0.11,117,33,108,41,362,4.5,86,EXERCISE,18.5,66,643,755,31558,1314.9,21.92,176,392.0,0,0,31558,0,0.0,100.0,1.06,0,0.76,0.78,1.54,0.49,0.21,2.089,2,0,0,,124,38.4,362,4.15,42.83,,,
1027.0,41.1,3.176,130.521,3094,4498.710291,4767.2000197,1.06,525.2,145.2,28.4,26.8,55.88,16.0,16.54,4.57,15.31,5.83,20.79,0.12,117,32,108,41,363,4.51,86,EXERCISE,18.5,66,643,755,32816,1367.3,22.79,176,407.7,0,0,32816,0,0.0,100.0,1.06,0,0.73,0.73,1.46,0.5,0.22,2.116,1,0,0,,129,34.6,362,4.35,42.64,,,
1029.0,42.25,2.926,123.634,3046,4140.1171777,4388.4211179,1.06,487.1,130.1,29.1,27.5,51.43,14.7,16.65,4.45,15.39,5.77,20.78,0.12,118,31,109,41,363,4.51,87,EXERCISE,18.5,66,643,755,30202,1258.4,20.97,177,375.2,0,0,30202,0,0.0,100.0,1.06,0,0.7,0.72,1.42,0.49,0.23,2.092,2,0,0,,119,38.0,363,4.18,42.26,,,
1030.0,40.82,3.174,129.551,3287,4301.5521907,4593.6892198,1.07,529.6,141.3,29.5,27.6,53.44,15.3,16.69,4.45,15.52,5.68,20.79,0.13,118,32,110,40,365,4.53,86,EXERCISE,18.5,66,643,755,31434,1309.7,21.83,177,390.5,0,0,31434,0,0.0,100.0,1.07,0,0.77,0.7,1.47,0.52,0.22,2.112,1,0,0,,124,35.1,364,4.12,41.69,,,
1031.0,46.15,2.921,134.815,3042,4294.3921529,4634.7867921,1.08,491.7,125.9,30.6,28.4,53.35,15.2,16.83,4.31,15.65,5.52,20.78,0.12,119,31,111,39,365,4.53,86,EXERCISE,18.5,66,643,755,31459,1310.8,21.85,178,390.8,0,0,31459,0,0.0,100.0,1.08,0,0.66,0.64,1.3,0.51,0.23,2.13,1,0,0,,123,32.4,365,4.43,40.67,,,
1033.0,41.38,3.193,132.124,3029,4380.7789967,4687.4025409,1.07,532.9,141.9,29.5,27.6,54.42,15.5,16.69,4.44,15.46,5.73,20.79,0.12,118,31,109,41,365,4.53,86,EXERCISE,18.5,66,643,755,32027,1334.5,22.24,178,397.9,0,0,32027,0,0.0,100.0,1.07,0,0.68,0.77,1.45,0.47,0.23,2.121,2,0,0,,126,33.8,365,4.7,42.0,,,
1034.0,45.11,2.842,128.211,3150,4047.5972056,4330.1355367,1.07,479.9,120.4,30.9,28.9,50.28,14.4,16.89,4.24,15.65,5.52,20.79,0.12,120,30,111,39,367,4.56,87,EXERCISE,18.5,66,643,755,29590,1232.9,20.55,179,367.6,0,0,29590,0,0.0,100.0,1.07,0,0.7,0.63,1.33,0.53,0.24,2.108,1,0,0,,116,35.7,365,4.06,40.67,,,
1035.0,45.11,2.977,134.301,3066,4289.6270318,4631.51424,1.08,500.5,129.0,30.6,28.3,53.29,15.2,16.81,4.33,15.6,5.59,20.77,0.13,119,31,110,40,367,4.56,87,EXERCISE,18.5,66,643,755,31427,1309.5,21.82,179,390.4,0,0,31427,0,0.0,100.0,1.08,0,0.64,0.69,1.33,0.48,0.23,2.128,1,0,0,,123,32.7,366,4.65,41.11,,,
1037.0,46.88,2.909,136.359,3227,4201.5382479,4581.6721722,1.09,492.6,123.2,31.7,29.0,52.19,14.9,16.93,4.24,15.74,5.51,20.76,0.14,120,30,111,39,367,4.56,87,EXERCISE,18.5,66,643,755,30853,1285.6,21.43,180,383.3,0,0,30853,0,0.0,100.0,1.09,0,0.62,0.66,1.28,0.48,0.24,2.135,2,0,0,,121,31.7,367,4.69,40.6,,,
1038.0,45.8,3.029,138.733,3110,4349.7827171,4741.0743928,1.09,511.5,130.1,31.2,28.6,54.03,15.4,16.89,4.3,15.71,5.57,20.78,0.13,120,30,111,39,369,4.58,87,EXERCISE,18.5,66,643,755,31938,1330.8,22.18,180,396.7,0,0,31938,0,0.0,100.0,1.09,0,0.62,0.69,1.31,0.47,0.23,2.142,1,0,0,,125,30.5,368,4.89,40.99,,,
1039.0,42.86,3.059,131.1,3159,4190.9852029,4607.4330189,1.1,514.0,134.7,30.6,27.8,52.06,14.9,16.8,4.4,15.59,5.7,20.78,0.12,119,31,110,40,369,4.58,87,EXERCISE,18.5,66,643,755,30835,1284.8,21.41,180,383.0,0,0,30835,0,0.0,100.0,1.1,0,0.67,0.73,1.4,0.48,0.23,2.118,1,0,0,,121,34.3,369,4.57,41.81,,,
1041.0,39.22,3.145,123.333,3072,4191.1168609,4556.4250265,1.09,520.9,145.7,28.8,26.5,52.06,14.9,16.56,4.63,15.37,5.84,20.78,0.13,117,33,109,41,370,4.6,87,EXERCISE,18.5,67,643,755,30755,1281.4,21.36,181,382.0,0,0,30755,0,0.0,100.0,1.09,0,0.68,0.85,1.53,0.44,0.21,2.091,2,0,0,,121,38.2,369,4.62,42.71,,,
1042.0,40.27,3.124,125.799,3299,4268.8582471,4576.7696599,1.07,517.7,142.9,28.8,26.9,53.03,15.2,16.57,4.57,15.36,5.88,20.77,0.14,117,32,109,42,370,4.6,86,EXERCISE,18.5,67,643,755,31224,1301.0,21.68,182,387.9,0,0,31224,0,0.0,100.0,1.07,0,0.74,0.75,1.49,0.5,0.22,2.1,1,0,0,,123,36.9,370,4.22,42.96,,,
1044.0,38.96,3.063,119.338,3138,4132.2768139,4396.0454923,1.06,505.8,141.2,28.2,26.5,51.33,14.7,16.51,4.61,15.26,5.96,20.79,0.12,117,33,108,42,371,4.61,85,EXERCISE,18.5,67,643,755,30170,1257.1,20.95,182,374.8,0,0,30170,0,0.0,100.0,1.06,0,0.74,0.8,1.54,0.48,0.23,2.077,2,0,0,,119,40.2,371,4.14,43.47,,,
1046.0,38.71,2.923,113.148,3119,3969.6426575,4150.3595128,1.05,481.8,133.9,27.8,26.6,49.31,14.1,16.48,4.58,15.24,5.84,20.8,0.11,117,32,108,41,372,4.62,85,EXERCISE,18.5,67,643,755,28868,1202.8,20.05,183,358.6,0,0,28868,0,0.0,100.0,1.05,0,0.88,0.67,1.55,0.57,0.22,2.054,2,0,0,,114,43.3,371,3.32,42.71,,,
1047.0,46.15,2.909,134.262,3039,4434.3297796,4703.7739219,1.06,485.9,128.0,29.5,27.9,55.08,15.7,16.7,4.4,15.5,5.62,20.78,0.13,118,31,110,40,373,4.63,85,EXERCISE,18.5,67,643,755,32354,1348.1,22.47,183,401.9,0,0,32354,0,0.0,100.0,1.06,0,0.64,0.66,1.3,0.49,0.22,2.128,1,0,0,,128,32.7,372,4.55,41.3,,,
1048.0,51.72,2.893,149.638,2899,4709.497596,5034.7533322,1.07,488.3,122.4,31.0,29.0,58.5,16.7,16.88,4.23,15.63,5.59,20.77,0.13,120,30,111,40,374,4.65,85,EXERCISE,18.5,67,643,755,34424,1434.3,23.91,184,427.6,0,0,34424,0,0.0,100.0,1.07,0,0.55,0.61,1.16,0.47,0.25,2.175,1,0,0,,135,25.0,373,5.26,41.11,,,
1049.0,48.39,2.934,141.968,3168,4359.1079617,4755.2681436,1.09,497.8,123.3,31.8,29.1,54.15,15.5,16.97,4.2,15.82,5.47,20.78,0.12,120,30,112,39,374,4.65,85,EXERCISE,18.5,67,643,755,32013,1333.9,22.23,184,397.7,0,0,32013,0,0.0,100.0,1.09,0,0.6,0.64,1.24,0.48,0.24,2.152,1,0,0,,125,28.8,373,4.89,40.35,,,
1051.0,47.24,3.026,142.961,2977,4452.8139784,4847.9665174,1.09,512.1,128.7,31.4,28.8,55.31,15.8,16.92,4.25,15.78,5.45,20.79,0.12,120,30,112,39,374,4.65,85,EXERCISE,18.5,67,643,755,32686,1361.9,22.7,185,406.0,0,0,32686,0,0.0,100.0,1.09,0,0.62,0.65,1.27,0.49,0.23,2.155,2,0,0,,128,28.3,374,4.88,40.22,,,
1052.0,47.62,2.884,137.333,3020,4258.1195161,4631.3255926,1.09,488.6,122.0,31.5,28.9,52.9,15.1,16.94,4.23,15.74,5.48,20.79,0.12,120,30,111,39,375,4.66,85,EXERCISE,18.5,67,643,755,31250,1302.1,21.7,185,388.2,0,0,31250,0,0.0,100.0,1.09,0,0.59,0.67,1.26,0.47,0.23,2.138,1,0,0,,122,31.2,375,4.89,40.41,,,
1053.0,43.48,3.032,131.826,2981,4348.1773972,4682.3101727,1.08,506.2,135.2,29.6,27.5,54.01,15.4,16.7,4.46,15.45,5.77,20.78,0.13,118,32,109,41,376,4.67,84,EXERCISE,18.5,67,643,755,31836,1326.5,22.11,186,395.5,0,0,31836,0,0.0,100.0,1.08,0,0.65,0.73,1.38,0.47,0.23,2.12,1,0,0,,125,33.9,376,4.66,42.26,,,
1055.0,41.38,3.056,126.455,3197,4213.5548417,4543.6439698,1.08,509.2,137.5,29.3,27.2,52.34,15.0,16.66,4.5,15.49,5.68,20.79,0.12,118,32,110,40,376,4.67,83,EXERCISE,18.5,67,643,755,30860,1285.9,21.43,186,383.4,0,0,30860,0,0.0,100.0,1.08,0,0.75,0.7,1.45,0.52,0.21,2.102,2,0,0,,121,36.6,376,4.07,41.69,,,
1056.0,45.45,3.028,137.636,3026,4488.1582869,4858.1401616,1.08,506.8,133.9,30.0,27.7,55.75,15.9,16.74,4.42,15.51,5.69,20.78,0.12,118,31,110,40,377,4.68,82,EXERCISE,18.5,67,643,755,32901,1370.9,22.85,187,408.7,0,0,32901,0,0.0,100.0,1.08,0,0.66,0.66,1.32,0.5,0.23,2.139,1,0,0,,129,31.0,376,4.59,41.75,,,
1057.0,48.78,2.948,143.805,3107,4449.0950635,4877.8337169,1.1,498.9,126.0,31.6,28.8,55.27,15.8,16.92,4.27,15.73,5.56,20.77,0.14,120,30,111,39,378,4.7,84,EXERCISE,18.5,67,643,755,32713,1363.0,22.72,187,406.4,0,0,32713,0,0.0,100.0,1.1,0,0.58,0.65,1.23,0.47,0.24,2.158,1,0,0,,128,27.9,377,5.08,40.92,,,
1058.0,46.15,3.015,139.154,3082,4408.7138909,4842.6271092,1.1,507.1,132.4,30.8,28.1,54.77,15.6,16.82,4.39,15.66,5.67,20.76,0.15,119,31,111,40,378,4.7,84,EXERCISE,18.5,67,643,755,32430,1351.3,22.52,187,402.9,0,0,32430,0,0.0,100.0,1.1,0,0.63,0.67,1.3,0.48,0.23,2.143,1,0,0,,127,30.3,378,4.79,41.62,,,
1060.0,46.51,2.896,134.698,3052,4273.06771,4675.7474482,1.09,487.9,126.0,30.8,28.1,53.08,15.2,16.85,4.35,15.72,5.48,20.79,0.12,119,31,111,39,379,4.71,84,EXERCISE,18.5,67,643,755,31404,1308.5,21.81,188,390.1,0,0,31404,0,0.0,100.0,1.09,0,0.64,0.65,1.29,0.5,0.21,2.129,2,0,0,,123,32.5,378,4.52,40.41,,,
1061.0,51.28,2.919,149.692,3002,4453.6108365,4954.6215544,1.11,496.2,123.0,32.8,29.5,55.32,15.8,17.0,4.21,15.86,5.38,20.71,0.18,120,30,112,38,380,4.72,85,EXERCISE,18.5,67,643,755,32860,1369.1,22.82,188,408.2,0,0,32860,0,0.0,100.0,1.11,0,0.56,0.61,1.17,0.48,0.23,2.175,1,0,0,,128,25.0,379,5.21,39.78,,,
1062.0,47.24,3.001,141.78,3126,4354.9799846,4829.8892958,1.11,508.7,128.5,31.8,28.7,54.1,15.5,16.95,4.28,15.82,5.47,20.78,0.13,120,30,112,39,381,4.73,84,EXERCISE,18.5,67,643,755,32108,1337.8,22.3,189,398.9,0,0,32108,0,0.0,100.0,1.11,0,0.62,0.65,1.27,0.49,0.23,2.152,1,0,0,,125,28.9,380,4.84,40.35,,,
1063.0,51.28,2.854,146.359,2958,4374.2447706,4864.3143351,1.11,486.1,119.6,32.6,29.4,54.34,15.5,17.03,4.19,15.87,5.39,20.76,0.14,121,30,112,38,381,4.73,84,EXERCISE,18.5,67,643,755,32271,1344.6,22.41,189,400.9,0,0,32271,0,0.0,100.0,1.11,0,0.56,0.61,1.17,0.48,0.23,2.165,1,0,0,,126,26.6,381,5.1,39.84,,,
1065.0,52.17,2.814,146.817,2927,4327.3376814,4864.9067836,1.12,480.2,117.3,33.1,29.4,53.76,15.4,17.06,4.17,15.86,5.45,20.75,0.13,121,30,112,39,381,4.73,85,EXERCISE,18.5,67,643,755,32008,1333.7,22.23,190,397.6,0,0,32008,0,0.0,100.0,1.12,0,0.54,0.61,1.15,0.47,0.24,2.167,2,0,0,,124,26.4,381,5.21,40.22,,,
1066.0,48.0,2.986,143.328,3095,4380.9292932,4900.1073326,1.12,506.5,128.3,31.9,28.6,54.42,15.5,16.96,4.3,15.82,5.46,20.78,0.13,120,30,112,39,382,4.75,85,EXERCISE,18.5,67,643,755,32365,1348.5,22.48,190,402.1,0,0,32365,0,0.0,100.0,1.12,0,0.62,0.63,1.25,0.5,0.22,2.156,1,0,0,,126,28.2,382,4.82,40.28,,,
1067.0,50.85,2.919,148.424,3004,4399.7010223,4944.9150281,1.12,497.8,122.9,32.9,29.3,54.65,15.6,17.05,4.21,15.96,5.39,20.76,0.15,121,30,113,38,383,4.76,85,EXERCISE,18.5,67,643,755,32541,1355.9,22.6,191,404.2,0,0,32541,0,0.0,100.0,1.12,0,0.57,0.61,1.18,0.48,0.23,2.172,1,0,0,,127,25.6,383,5.12,39.84,,,
1068.0,43.17,3.232,139.511,3124,4410.7727855,4948.5419655,1.12,543.9,143.6,30.9,27.6,54.79,15.7,16.83,4.44,15.63,5.68,20.78,0.12,119,31,111,40,384,4.77,84,EXERCISE,18.5,67,643,755,32609,1358.7,22.65,191,405.1,0,0,32609,0,0.0,100.0,1.12,0,0.61,0.78,1.39,0.44,0.22,2.145,1,0,0,,127,30.1,383,5.3,41.69,,,
